course,semester,section,subject,day,start_time,end_time,room_number
MCA AI&DS,III,A+B+C,Project Based Learning,Tuesday,12:00 PM,12:55 PM,306/423 (LT)
MCA AI&DS,III,A+B+C,Career Skills – III,Wednesday,08:00 AM,08:55 AM,423(LT)
MCA AI&DS,III,A+B+C,Data Analytics and Visualization,Wednesday,08:55 AM,09:50 AM,423(LT)
MCA AI&DS,III,A,Design and Analysis of Algorithms Laboratory,Wednesday,10:10 AM,12:00 PM,LAB 6
MCA AI&DS,III,B,Machine Learning - I Laboratory,Wednesday,10:10 AM,12:00 PM,LAB 8
MCA AI&DS,III,C,R Programming Laboratory,Wednesday,10:10 AM,12:00 PM,LAB 7
MCA AI&DS,III,A+B+C,R Programming,Thursday,08:00 AM,08:55 AM,423(LT)
MCA AI&DS,III,A+B+C,C# and .NET (DSE),Thursday,08:55 AM,09:50 AM,423(LT)
MCA AI&DS,III,C,Design and Analysis of Algorithms Laboratory,Thursday,10:10 AM,12:00 PM,LAB 6
MCA AI&DS,III,A,Machine Learning - I Laboratory,Thursday,10:10 AM,12:00 PM,LAB 4
MCA AI&DS,III,B,R Programming Laboratory,Thursday,10:10 AM,12:00 PM,LAB 8
MCA AI&DS,III,C,Machine Learning - I Laboratory,Thursday,12:00 PM,01:50 PM,LAB 7
MCA AI&DS,III,A+B+C,C# and .NET (DSE),Friday,08:00 AM,08:55 AM,423(LT)
MCA AI&DS,III,A+B+C,Machine Learning - I,Friday,08:55 AM,09:50 AM,423(LT)
MCA AI&DS,III,A+B+C,Career Skills – III,Friday,10:10 AM,11:05 AM,423(LT)
MCA AI&DS,III,A+B+C,Design and Analysis of Algorithm,Friday,11:05 AM,12:00 PM,423(LT)
MCA AI&DS,III,A+B+C,Data Analytics and Visualization,Saturday,08:00 AM,08:55 AM,423(LT)
MCA AI&DS,III,A+B+C,R Programming,Saturday,08:55 AM,09:50 AM,423(LT)
MCA AI&DS,III,A+B+C,Data Analytics and Visualization,Saturday,10:10 AM,11:05 AM,423(LT)
MCA AI&DS,III,A+B+C,Project Based Learning,Saturday,11:05 AM,12:00 PM,306/423 (LT)
MCA AI&DS,III,A,R Programming Laboratory,Saturday,12:00 PM,01:50 PM,LAB 7
BCA,III,A1+A2,Foundations of Artificial Intelligence (DSE),Tuesday,10:10 AM,11:05 AM,423(LT)
BCA,III,A1+A2,Introductions to Database Management Systems,Tuesday,12:00 PM,12:55 PM,423(LT)
BCA,III,B1+B2,Foundations of Artificial Intelligence (DSE),Thursday,12:55 PM,01:50 PM,423(LT)
BCA,III,B1+B2,Introductions to Database Management Systems,Thursday,02:10 PM,03:05 PM,423(LT)
BCA AI&DS,III,A2,PBD 301,Monday,08:00 AM,12:00 PM,LAB 7
BCA AI&DS,III,A1,PBD 302,Monday,08:00 AM,12:00 PM,LAB 4
BCA AI&DS,III,A1+A2,TBD 301,Monday,12:00 PM,03:05 PM,324(LT)
BCA AI&DS,III,A1+A2,TBD 302,Monday,03:05 PM,04:00 PM,324(LT)
BCA AI&DS,III,A1+A2,XBD 301,Monday,04:00 PM,04:55 PM,324(LT)
BCA AI&DS,III,A1,PBD 301,Tuesday,08:00 AM,12:00 PM,LAB7
BCA AI&DS,III,A2,PBD 302,Tuesday,08:00 AM,12:00 PM,LAB 4
BCA AI&DS,III,A1+A2,TBD 302,Tuesday,12:00 PM,03:05 PM,324(LT)
BCA AI&DS,III,A1+A2,TBD 301,Tuesday,03:05 PM,04:00 PM,324(LT)
BCA AI&DS,III,A1+A2,Project Based Learning,Tuesday,04:00 PM,04:55 PM,324/405 (LT)
BCA AI&DS,III,A1+A2,XBD 301,Friday,08:00 AM,11:05 AM,405(LT)
BCA AI&DS,III,A1+A2,TBD 303,Friday,11:05 AM,12:00 PM,405(LT)
BCA AI&DS,III,A1+A2,TBD 301,Friday,12:00 PM,03:05 PM,405(LT)
BCA AI&DS,III,A1+A2,TBD 313,Friday,03:05 PM,04:00 PM,405(LT)
BCA AI&DS,III,A1+A2,TBD 302,Friday,04:00 PM,04:55 PM,405(LT)
BCA AI&DS,III,A1+A2,TBD 313,Saturday,03:05 PM,04:00 PM,405(LT)
BCA AI&DS,III,A1+A2,Project Based Learning,Saturday,04:00 PM,04:55 PM,324/405 (LT)
BCA AI&DS,III,B2,TBD 303,Tuesday,12:00 PM,12:55 PM,307(CR)
BCA AI&DS,III,B2,TBD 301,Tuesday,12:55 PM,01:50 PM,307(CR)
BCA AI&DS,III,B2,XBD 301,Tuesday,02:10 PM,03:05 PM,307(CR)
BCA AI&DS,III,B2,TBD 302,Tuesday,03:05 PM,04:00 PM,307(CR)
BCA AI&DS,III,B2,Project Based Learning,Tuesday,04:00 PM,04:55 PM,307(CR)
BCA AI&DS,III,B2,TBD 303,Thursday,12:00 PM,12:55 PM,307(CR)
BCA AI&DS,III,B2,TBD 313,Thursday,12:55 PM,01:50 PM,307(CR)
BCA AI&DS,III,B2,TBD 301,Thursday,02:10 PM,03:05 PM,307(CR)
BCA AI&DS,III,B2,XBD 301,Thursday,03:05 PM,04:00 PM,307(CR)
BCA AI&DS,III,B2,Project Based Learning,Thursday,04:00 PM,04:55 PM,307(CR)
BCA AI&DS,III,B2,TBD 313,Friday,12:00 PM,12:55 PM,307(CR)
BCA AI&DS,III,B2,TBD 303,Friday,12:55 PM,01:50 PM,307(CR)
BCA AI&DS,III,B2,PBD 301,Friday,02:10 PM,04:00 PM,LAB 8
BCA AI&DS,III,B2,TBD 301,Friday,04:00 PM,04:55 PM,007(CR)
BCA AI&DS,III,B2,TBD 302,Friday,04:55 PM,05:50 PM,007(CR)
BCA AI&DS,III,B2,TBD 302,Saturday,12:00 PM,12:55 PM,307(CR)
BCA AI&DS,III,B2,TBD 313,Saturday,12:55 PM,01:50 PM,307(CR)
BCA AI&DS,III,B2,PBD 302,Saturday,02:10 PM,04:00 PM,LAB 8
BCA AI&DS,III,C1,TBD 302,Wednesday,02:10 PM,03:05 PM,323(CR)
BCA AI&DS,III,C1,TBD 313,Wednesday,03:05 PM,04:00 PM,323(CR)
BCA AI&DS,III,C1,XBD 301,Thursday,04:00 PM,05:50 PM,323(CR)
BCA AI&DS,III,C2,Project Based Learning,Thursday,03:05 PM,04:00 PM,307(CR)
BCA AI&DS,III,C2,TBD 313,Thursday,04:00 PM,05:50 PM,007(CR)
B.Sc. IT,III,,Database Management Systems Laboratory,Thursday,02:10 PM,04:00 PM,LAB 7
BCA CS,III,,Career Skills – 1,Tuesday,03:05 PM,04:00 PM,323(CR)
BCA CS,III,,Cryptography,Tuesday,04:00 PM,04:55 PM,323(CR)
BCA,V,C1+D1,Introduction to Machine Learning,Tuesday,12:55 PM,01:50 PM,423(LT)
BCA,V,C1+D1,Introduction to Data Mining,Tuesday,02:10 PM,03:05 PM,423(LT)
BCA,V,C1+D1,Career Skills – 3,Tuesday,03:05 PM,04:00 PM,423(LT)
BCA,V,C1+D1,Introduction to Machine Learning,Wednesday,12:00 PM,12:55 PM,423(LT)
BCA,V,C1+D1,Introduction to Data Mining,Thursday,02:10 PM,03:05 PM,405(LT)
BCA,V,C1+D1,Career Skills – 3,Thursday,04:00 PM,04:55 PM,405(LT)
BCA,V,C1+D1,Introduction to Data Mining,Friday,12:55 PM,01:50 PM,405(LT)
BCA,V,C2+D2,Introduction to Machine Learning,Wednesday,10:10 AM,11:05 AM,306(LT)
BCA,V,C2+D2,Career Skills – 3,Wednesday,12:00 PM,12:55 PM,306(LT)
BCA,V,C2+D2,Project Based Learning,Saturday,12:00 PM,12:55 PM,306(LT)
B.Sc. IT,V,,Project Based Learning,Friday,12:00 PM,12:55 PM,301(CR)
